,tr|A0A013SC14|A0A013SC14_9GAMM,tr|A0A014C0I1|A0A014C0I1_9GAMM,tr|A0A014CTT5|A0A014CTT5_9GAMM,tr|A0A014CYJ5|A0A014CYJ5_9GAMM,tr|A0A014DBK2|A0A014DBK2_9GAMM,tr|A0A014DF73|A0A014DF73_9GAMM,tr|A0A014DTW4|A0A014DTW4_9GAMM,tr|A0A014ERD2|A0A014ERD2_9GAMM,tr|A0A014EY43|A0A014EY43_9GAMM,tr|A0A062MUQ9|A0A062MUQ9_9GAMM,tr|A0A062SKN2|A0A062SKN2_ACIBA,tr|A0A0B9XD40|A0A0B9XD40_ACIBA,tr|A0A0D7RKI7|A0A0D7RKI7_ACIBA,tr|A0A0E2G842|A0A0E2G842_ACINO,tr|A0A0J1AAD8|A0A0J1AAD8_ACIBA,tr|A0A1A0GJR9|A0A1A0GJR9_ACICA,tr|A0A1E2YIW5|A0A1E2YIW5_ACIPI,tr|A0A222A490|A0A222A490_ACIBA,tr|A0A2I8CNP8|A0A2I8CNP8_ACIBA,tr|A0A380UP52|A0A380UP52_ACIBA,tr|A0A3R9CTV7|A0A3R9CTV7_9GAMM,tr|A0A429KBM0|A0A429KBM0_ACIPI,tr|A0A4S2I392|A0A4S2I392_ACIBA,tr|A0A5Q0RTC1|A0A5Q0RTC1_ACINO,tr|A0A654KWT3|A0A654KWT3_ACIBM,tr|A0A6H3EIC4|A0A6H3EIC4_ACIBA,tr|A0A6H3SZL5|A0A6H3SZL5_ACIBA,tr|A0A6I4HNW0|A0A6I4HNW0_ACIBA,tr|A0A7L5SDU3|A0A7L5SDU3_ACIBA,tr|A0A7U3Y540|A0A7U3Y540_ACIB5,tr|A0A7U4BL76|A0A7U4BL76_ACIBA,tr|A0A7U4DDP9|A0A7U4DDP9_ACIBC,tr|A0A809JEU6|A0A809JEU6_ACIBA,tr|A0A836YKJ7|A0A836YKJ7_ACIBA,tr|A0A858S8D6|A0A858S8D6_ACIBA,tr|A0A8I1H555|A0A8I1H555_ACIPI,tr|R8YIW4|R8YIW4_ACIPI,tr|R8YZV0|R8YZV0_9GAMM,UPI0001B8E889,UPI00021B74FF,UPI0002833C81,UPI0002CDB8F9,UPI0002CEB95E,UPI0002D06098,UPI0003DF332C,UPI00041B1D67,UPI000448D735,UPI00044B3C22,UPI0004528C5E,UPI000465DD76,UPI0004A1512E,UPI00053BE3ED,UPI00057F5BD2,UPI000598E9A5,UPI0005EBC436,UPI000676019C,UPI0006A10499,UPI00070D9D1A,UPI0007C2C2E7,UPI0008107558,UPI000826DFED,UPI0009418B6D,UPI000947C4E1,UPI00095358E5,UPI000993BFAD,UPI0009B684A9,UPI0009D431EA,UPI0009D5EFF7,UPI000A333B80,UPI000A3C595B,UPI000A56000F,UPI000ABBCD72,UPI000B191CBD,UPI000B379ED3,UPI000B3FB7CD,UPI000B3FF0EF,UPI000B707648,UPI000B7BDBD5,UPI000B941B4D,UPI000BA793E0,UPI000BF6C523,UPI000BF99BCB,UPI000C04E9E8,UPI000D0126B3,UPI000D0164A9,UPI000D019E67,UPI000D01D32D,UPI000D0210B6,UPI000D021B2B,UPI000D644E28,UPI000DE6C838,UPI000DE7578B,UPI000DE7676B,UPI000DF499FC,UPI000E09C972,UPI000E09D640,UPI000F73DB0A,UPI000FBD780B,UPI0010A41630,UPI0010FD69BC,UPI0011206592,UPI00112344B9,UPI0011270E02,UPI00116BC0EF,UPI00116C204E,UPI0011922E70,UPI0012315F46,UPI001250885B,UPI00128002D8,UPI001283D1DC,UPI001284C7E1,UPI0013BD02D0,UPI00140FE8A4,UPI00143B8028,UPI00143CE0FE,UPI001487FA23,UPI00159C67B3,UPI00178CD137,UPI001897A862,UPI001898ED10,UPI0018994DFF,UPI0018999BB6,UPI00189BB2CB,UPI0018A9C75D,UPI00190048A7,UPI00190F5A66,UPI00191285C9,UPI00192ADBAF,UPI00197D70CD,UPI001A9BF9B4,UPI001B98E43D,UPI001BDBC038,UPI001C0434EA,UPI001C04481A,UPI001C0D5BEF,UPI001C1ED1F8,UPI001C62DD7D,UPI001CDB6A6E,UPI001CDD7851,UPI001D098812,UPI001D1746F9,UPI001D18106E,UPI001D186782,UPI001D188B34,UPI001D18B4D7,UPI001D18BD7B,UPI001D18F217,UPI001D190248,UPI001D191494,UPI001D194C4C,UPI001D196AC2,UPI001EE84E53,UPI001F07071F,UPI001F4EC3DD,UPI001F552102,UPI001FB207CD,UPI001FB29965,UPI001FB2C529,UPI001FB33651,UPI001FB45941,UPI001FB56787,UPI001FF6A730,UPI002017ABB1,UPI002024E08D
UPI000FBD780B,0.016949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016949,0.0,0.0,0.025424,0.0,0.0,0.033898,0.012712,0.0,0.025424,0.021186,0.016949,0.016949,0.016949,0.0,0.0,0.0,0.0,0.016949,0.0,0.012712,0.0,0.004237,0.016949,0.004237,0.029661,0.004237,0.0,0.008475,0.021186,0.0,0.012712,0.016949,0.021186,0.021186,0.021186,0.055085,0.019048,0.0,0.004237,0.673729,0.012712,0.004237,0.09322,0.0,0.669492,0.016949,0.016949,0.021186,0.016949,0.0,0.016949,0.0,0.025424,0.021739,0.0,0.0,0.012712,0.233051,0.0,0.677966,0.021186,0.016949,0.0,0.016949,0.025424,0.016949,0.016949,0.012712,0.008475,0.004237,0.016949,0.021186,0.016949,0.016949,0.016949,0.016949,0.0,0.016949,0.016949,0.0,0.016949,0.0,0.016949,0.072034,0.0,0.016949,0.0,0.025424,0.016949,0.004237,0.005263,0.021053,0.074468,0.042373,0.042373,0.520833,0.0,0.016949,0.021186,0.004237,0.016949,0.016949,0.0,0.016949,0.04661,0.508475,0.07265,0.080508,0.0,0.0,0.033898,0.004237,0.82243,0.0,0.016949,0.025424,0.008475,0.004237,0.110169,0.0,0.226087,0.012712,0.016949,0.850394,0.004237,0.033898,0.012712,0.474576,0.597458,0.322034,0.59322,0.652542,0.631356,0.018349,0.644068,0.614407,0.635593,0.644068,0.021186,0.004237,0.004237,0.0,0.016949,0.199153,0.364407,0.288136,0.025424,0.161017,0.004237,0.016949,0.021186
UPI0010A41630,0.037109,0.007812,0.007812,0.007812,0.007812,0.007812,0.007812,0.007812,0.007812,0.007812,0.007812,0.007812,0.015625,0.007812,0.019531,0.042969,0.007812,0.009766,0.015009,0.001876,0.007812,0.035156,0.03125,0.017578,0.015625,0.027184,0.019531,0.009766,0.009766,0.009766,0.015625,0.025391,0.019531,0.007812,0.009766,0.015625,0.021484,0.054688,0.005859,0.009766,0.025391,0.017578,0.023438,0.03125,0.019531,0.017578,0.0625,0.056641,0.042969,0.038095,0.01173,0.009766,0.0,0.013672,0.009766,0.016162,0.005618,0.0,0.016129,0.029297,0.037182,0.048828,0.009766,0.023392,0.013752,0.033203,0.032609,0.01087,0.009766,0.033203,0.015184,0.012158,0.0,0.060547,0.017578,0.011719,0.033898,0.020638,0.027344,0.025391,0.017578,0.029297,0.009766,0.017578,0.019531,0.017578,0.017578,0.017578,0.017578,0.019531,0.031068,0.056641,0.009766,0.019531,0.017578,0.017578,0.014028,0.016949,0.0,0.009766,0.028846,0.019093,0.011719,0.026316,0.042105,0.031915,0.080078,0.078125,0.0,0.015936,0.031746,0.033203,0.027505,0.019531,0.017578,0.005525,0.017167,0.082031,0.010204,0.012821,0.011204,0.006173,0.015717,0.037523,0.021484,0.0,0.009766,0.017578,0.042969,0.023438,0.023438,0.014286,0.008097,0.013043,0.054688,0.017578,0.0,0.009766,0.015748,0.037109,0.069479,0.008696,0.035635,0.008671,0.002985,0.008982,0.036697,0.008876,0.00885,0.008824,0.008902,0.050781,0.009766,0.009766,0.0,0.027682,0.02449,0.013986,0.013423,0.041522,0.042802,0.009766,0.029297,0.017578
UPI0010FD69BC,0.03125,0.001953,0.001953,0.001953,0.001953,0.001953,0.001953,0.001953,0.001953,0.001953,0.001953,0.001953,0.009766,0.001953,0.013672,0.037109,0.001953,0.003906,0.017578,0.007812,0.001953,0.029297,0.025391,0.011719,0.009766,0.015625,0.013672,0.003906,0.003906,0.003906,0.009766,0.019531,0.013672,0.001953,0.003906,0.009766,0.015625,0.048828,0.003906,0.003906,0.019531,0.011719,0.017578,0.025391,0.013672,0.011719,0.056641,0.050781,0.037109,0.019048,0.002933,0.003906,0.002833,0.007812,0.003906,0.012121,0.0,0.002825,0.010081,0.023438,0.031311,0.042969,0.003906,0.015625,0.007859,0.027344,0.021739,0.0,0.003906,0.027344,0.010846,0.0,0.002841,0.054688,0.011719,0.005859,0.016949,0.025391,0.021484,0.019531,0.011719,0.023438,0.003906,0.011719,0.013672,0.011719,0.011719,0.011719,0.011719,0.013672,0.019531,0.050781,0.003906,0.013672,0.011719,0.007812,0.01002,0.0,0.009766,0.0,0.021635,0.011933,0.005859,0.005263,0.021053,0.0,0.074219,0.072266,0.0,0.0,0.015873,0.027344,0.021611,0.013672,0.011719,0.0,0.01073,0.076172,0.005102,0.0,0.005602,0.0,0.009823,0.044922,0.015625,0.0,0.003906,0.011719,0.037109,0.017578,0.017578,0.010204,0.002024,0.0,0.048828,0.011719,0.007874,0.003906,0.009843,0.03125,0.064516,0.002899,0.03118,0.00289,0.002985,0.002994,0.018349,0.002959,0.00295,0.002941,0.002967,0.044922,0.003906,0.003906,0.0,0.013841,0.012245,0.009324,0.008949,0.027682,0.031128,0.003906,0.023438,0.011719
UPI0011206592,0.016827,0.019231,0.019231,0.019231,0.019231,0.019231,0.019231,0.019231,0.019231,0.019231,0.019231,0.019231,0.024038,0.019231,0.016827,0.038462,0.019231,0.019231,0.033654,0.026442,0.019231,0.028846,0.002404,0.026442,0.024038,0.03125,0.019231,0.021635,0.021635,0.021635,0.024038,0.021635,0.014423,0.019231,0.019231,0.024038,0.014423,0.040865,0.021635,0.021635,0.026442,0.026442,0.021635,0.007212,0.028846,0.026442,0.048077,0.040865,0.048077,0.033333,0.02346,0.021635,0.286119,0.021635,0.021635,0.072115,0.022472,0.285311,0.024038,0.009615,0.002404,0.043269,0.021635,0.024038,0.033654,0.0,0.032609,0.021739,0.016827,0.016827,0.149038,0.024316,0.286932,0.043269,0.026442,0.021635,0.033898,0.03125,0.014423,0.024038,0.012019,0.012019,0.021635,0.026442,0.028846,0.026442,0.026442,0.026442,0.026442,0.019231,0.036058,0.045673,0.021635,0.028846,0.019231,0.026442,0.055288,0.025424,0.028846,0.021635,0.0,0.024038,0.024038,0.026316,0.031579,0.042553,0.067308,0.064904,0.041667,0.027888,0.035714,0.004808,0.036058,0.028846,0.026442,0.022099,0.024038,0.069712,0.260204,0.029915,0.02521,0.018519,0.036058,0.060096,0.021635,0.261682,0.021635,0.026442,0.03125,0.024038,0.016827,0.076923,0.019231,0.030435,0.043269,0.024038,0.141732,0.021635,0.033654,0.021635,0.275434,0.217391,0.194712,0.216763,0.232836,0.215569,0.03211,0.233728,0.215339,0.232353,0.231454,0.045673,0.021635,0.021635,0.02381,0.034602,0.032653,0.216346,0.175481,0.0,0.0,0.021635,0.019231,0.026442
UPI00112344B9,0.026253,0.009547,0.009547,0.009547,0.009547,0.009547,0.009547,0.009547,0.009547,0.009547,0.009547,0.009547,0.0,0.009547,0.011933,0.038186,0.009547,0.009547,0.026253,0.016706,0.009547,0.031026,0.02148,0.002387,0.0,0.00716,0.009547,0.011933,0.011933,0.011933,0.0,0.01432,0.023866,0.009547,0.009547,0.0,0.01432,0.050119,0.011933,0.011933,0.019093,0.002387,0.01432,0.016706,0.004773,0.002387,0.052506,0.045346,0.033413,0.0,0.01173,0.011933,0.263456,0.00716,0.011933,0.059666,0.022472,0.262712,0.0,0.019093,0.02148,0.047733,0.011933,0.0,0.023866,0.023866,0.0,0.021739,0.011933,0.026253,0.138425,0.012158,0.264205,0.047733,0.002387,0.011933,0.0,0.016706,0.02148,0.0,0.02148,0.016706,0.011933,0.002387,0.004773,0.002387,0.002387,0.002387,0.002387,0.011933,0.011933,0.050119,0.011933,0.004773,0.009547,0.002387,0.031026,0.016949,0.019093,0.011933,0.024038,0.0,0.01432,0.026316,0.0,0.0,0.069212,0.066826,0.0,0.015936,0.0,0.023866,0.02864,0.004773,0.002387,0.022099,0.0,0.071599,0.239796,0.012821,0.011204,0.024691,0.026253,0.042959,0.01432,0.233645,0.011933,0.002387,0.0358,0.016706,0.016706,0.054893,0.009547,0.013043,0.047733,0.0,0.11811,0.011933,0.009547,0.026253,0.270471,0.194203,0.174224,0.193642,0.208955,0.191617,0.0,0.210059,0.19174,0.208824,0.207715,0.050119,0.011933,0.00716,0.011905,0.0,0.0,0.198091,0.155131,0.034602,0.035019,0.011933,0.004773,0.002387
UPI0011270E02,0.033203,0.003906,0.003906,0.003906,0.003906,0.003906,0.003906,0.003906,0.003906,0.003906,0.003906,0.003906,0.011719,0.003906,0.015625,0.039062,0.003906,0.005859,0.019531,0.009766,0.003906,0.03125,0.027344,0.013672,0.011719,0.017578,0.015625,0.005859,0.005859,0.005859,0.011719,0.021484,0.015625,0.003906,0.005859,0.011719,0.017578,0.050781,0.005859,0.005859,0.021484,0.013672,0.019531,0.027344,0.015625,0.013672,0.058594,0.052734,0.035156,0.02381,0.005865,0.005859,0.002833,0.005859,0.005859,0.012121,0.005618,0.002825,0.012097,0.025391,0.033268,0.044922,0.001953,0.017578,0.009823,0.029297,0.027174,0.005435,0.005859,0.029297,0.010846,0.006079,0.002841,0.056641,0.013672,0.007812,0.021186,0.027344,0.023438,0.021484,0.013672,0.025391,0.005859,0.013672,0.015625,0.013672,0.013672,0.013672,0.013672,0.015625,0.021484,0.052734,0.005859,0.015625,0.013672,0.013672,0.012024,0.004237,0.011719,0.005859,0.024038,0.01432,0.0,0.010526,0.026316,0.0,0.076172,0.074219,0.0,0.003984,0.019841,0.029297,0.023576,0.015625,0.013672,0.005525,0.012876,0.078125,0.005102,0.0,0.005602,0.006173,0.011788,0.046875,0.017578,0.0,0.005859,0.013672,0.039062,0.019531,0.019531,0.010204,0.004049,0.0,0.050781,0.013672,0.007874,0.005859,0.011811,0.033203,0.064516,0.002899,0.03118,0.00289,0.002985,0.002994,0.022936,0.002959,0.00295,0.002941,0.002967,0.046875,0.005859,0.005859,0.0,0.017301,0.012245,0.009324,0.008949,0.031142,0.031128,0.005859,0.025391,0.013672
UPI00116BC0EF,0.010526,0.005263,0.005263,0.005263,0.005263,0.005263,0.005263,0.005263,0.005263,0.005263,0.005263,0.005263,0.026316,0.005263,0.005263,0.021053,0.005263,0.005263,0.042105,0.021053,0.005263,0.031579,0.021053,0.026316,0.026316,0.026316,0.005263,0.005263,0.005263,0.005263,0.026316,0.005263,0.010526,0.005263,0.010526,0.026316,0.005263,0.026316,0.010526,0.005263,0.0,0.031579,0.005263,0.021053,0.026316,0.031579,0.021053,0.021053,0.068421,0.026316,0.005263,0.010526,0.836842,0.021053,0.005263,0.121053,0.005618,0.831579,0.026316,0.010526,0.021053,0.015789,0.005263,0.026316,0.005263,0.026316,0.027174,0.005435,0.005263,0.005263,0.294737,0.005263,0.842105,0.021053,0.026316,0.005263,0.026316,0.036842,0.015789,0.026316,0.010526,0.010526,0.005263,0.026316,0.026316,0.026316,0.026316,0.026316,0.026316,0.005263,0.026316,0.015789,0.005263,0.026316,0.005263,0.026316,0.094737,0.005263,0.026316,0.005263,0.026316,0.026316,0.010526,0.0,0.026316,0.56383,0.042105,0.042105,0.84375,0.005263,0.026316,0.021053,0.010526,0.026316,0.026316,0.005525,0.026316,0.047368,0.631579,0.105263,0.105263,0.006173,0.005263,0.042105,0.010526,0.82243,0.005263,0.026316,0.026316,0.015789,0.005263,0.142105,0.005263,0.305263,0.010526,0.026316,0.850394,0.010526,0.047368,0.015789,0.578947,0.742105,0.4,0.736842,0.810526,0.784211,0.026316,0.8,0.763158,0.789474,0.8,0.021053,0.010526,0.010526,0.011905,0.026316,0.252632,0.452632,0.357895,0.026316,0.194737,0.010526,0.026316,0.031579
UPI00116C204E,0.015789,0.021053,0.021053,0.021053,0.021053,0.021053,0.021053,0.021053,0.021053,0.021053,0.021053,0.021053,0.0,0.021053,0.021053,0.036842,0.021053,0.021053,0.052632,0.036842,0.021053,0.047368,0.026316,0.0,0.0,0.0,0.021053,0.021053,0.021053,0.021053,0.0,0.021053,0.026316,0.021053,0.021053,0.0,0.021053,0.031579,0.026316,0.021053,0.026316,0.005263,0.021053,0.026316,0.0,0.005263,0.026316,0.026316,0.063158,0.0,0.021053,0.026316,0.836842,0.015789,0.021053,0.131579,0.022472,0.831579,0.0,0.015789,0.026316,0.031579,0.021053,0.0,0.021053,0.031579,0.0,0.021739,0.021053,0.021053,0.305263,0.021053,0.842105,0.026316,0.0,0.021053,0.0,0.031579,0.031579,0.0,0.026316,0.015789,0.021053,0.0,0.0,0.0,0.0,0.0,0.0,0.021053,0.0,0.031579,0.021053,0.0,0.021053,0.0,0.068421,0.021053,0.042105,0.021053,0.031579,0.0,0.026316,0.026316,0.0,0.56383,0.057895,0.057895,0.84375,0.021053,0.0,0.026316,0.026316,0.0,0.0,0.022099,0.0,0.063158,0.631579,0.115789,0.115789,0.024691,0.021053,0.015789,0.026316,0.831776,0.021053,0.0,0.036842,0.031579,0.021053,0.121053,0.021053,0.321053,0.026316,0.0,0.850394,0.026316,0.021053,0.021053,0.578947,0.742105,0.384211,0.736842,0.810526,0.784211,0.0,0.8,0.763158,0.789474,0.8,0.036842,0.026316,0.015789,0.011905,0.0,0.231579,0.436842,0.342105,0.031579,0.194737,0.026316,0.0,0.005263
UPI0011922E70,0.042553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053191,0.0,0.0,0.06383,0.031915,0.0,0.031915,0.042553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031915,0.0,0.0,0.0,0.010638,0.06383,0.0,0.0,0.010638,0.0,0.0,0.021277,0.0,0.0,0.053191,0.053191,0.106383,0.351064,0.0,0.0,0.106383,0.0,0.010638,0.0,0.691489,0.095745,0.0,0.042553,0.042553,0.042553,0.0,0.0,0.0,0.042553,0.62766,0.62766,0.0,0.042553,0.0,0.0,0.117021,0.053191,0.0,0.0,0.074468,0.042553,0.021277,0.0,0.031915,0.021277,0.010638,0.0,0.010638,0.0,0.0,0.0,0.0,0.0,0.0,0.042553,0.0,0.0,0.0,0.0,0.0,0.074468,0.031915,0.0,0.042553,0.0,0.0,0.56383,0.56383,0.0,0.095745,0.085106,0.43617,0.0,0.0,0.042553,0.0,0.0,0.0,0.659574,0.0,0.085106,0.0,0.0,0.0,0.861702,0.0,0.074468,0.0,0.882979,0.0,0.0,0.042553,0.0,0.010638,0.0,0.0,0.0,0.042553,0.0,0.882979,0.0,0.0,0.031915,0.053191,0.0,0.0,0.0,0.053191,0.0,0.265957,0.031915,0.0,0.010638,0.031915,0.053191,0.0,0.0,0.892857,0.0,0.0,0.0,0.0,0.042553,0.042553,0.0,0.010638,0.0
UPI0012315F46,0.064453,0.072266,0.072266,0.072266,0.072266,0.072266,0.072266,0.072266,0.072266,0.072266,0.072266,0.072266,0.080078,0.072266,0.0625,0.066406,0.072266,0.072266,0.083984,0.078125,0.072266,0.0625,0.066406,0.080078,0.080078,0.085938,0.060547,0.074219,0.074219,0.074219,0.080078,0.066406,0.070312,0.072266,0.074219,0.080078,0.060547,0.066406,0.074219,0.072266,0.066406,0.082031,0.064453,0.070312,0.083984,0.082031,0.068359,0.064453,0.091797,0.061905,0.055718,0.074219,0.096317,0.078125,0.074219,0.084848,0.033708,0.096045,0.078629,0.064453,0.072407,0.064453,0.074219,0.085938,0.078585,0.068359,0.054348,0.032609,0.072266,0.060547,0.084599,0.054711,0.096591,0.066406,0.082031,0.076172,0.059322,0.076172,0.064453,0.070312,0.072266,0.056641,0.074219,0.082031,0.083984,0.082031,0.082031,0.082031,0.082031,0.060547,0.089844,0.068359,0.074219,0.083984,0.0625,0.082031,0.082164,0.042373,0.080078,0.074219,0.067308,0.069212,0.076172,0.042105,0.057895,0.095745,0.0,0.005859,0.083333,0.047809,0.063492,0.068359,0.068762,0.083984,0.082031,0.033149,0.072961,0.015625,0.089286,0.051282,0.067227,0.018519,0.08055,0.097656,0.060547,0.084112,0.072266,0.082031,0.064453,0.0625,0.0625,0.083673,0.068826,0.056522,0.066406,0.082031,0.07874,0.074219,0.080709,0.058594,0.076923,0.084058,0.104677,0.083815,0.092537,0.083832,0.059633,0.091716,0.082596,0.091176,0.091988,0.066406,0.074219,0.074219,0.035714,0.065744,0.069388,0.086247,0.085011,0.062284,0.070039,0.074219,0.068359,0.082031
UPI001250885B,0.0625,0.070312,0.070312,0.070312,0.070312,0.070312,0.070312,0.070312,0.070312,0.070312,0.070312,0.070312,0.078125,0.070312,0.060547,0.064453,0.070312,0.070312,0.082031,0.076172,0.070312,0.060547,0.064453,0.078125,0.078125,0.083984,0.058594,0.072266,0.072266,0.072266,0.078125,0.064453,0.068359,0.070312,0.072266,0.078125,0.058594,0.064453,0.072266,0.072266,0.064453,0.080078,0.0625,0.068359,0.082031,0.080078,0.066406,0.0625,0.091797,0.061905,0.055718,0.072266,0.090652,0.076172,0.072266,0.080808,0.039326,0.090395,0.076613,0.0625,0.07045,0.0625,0.072266,0.083984,0.076621,0.066406,0.059783,0.038043,0.070312,0.058594,0.08026,0.054711,0.090909,0.064453,0.080078,0.074219,0.059322,0.074219,0.0625,0.068359,0.070312,0.054688,0.072266,0.080078,0.082031,0.080078,0.080078,0.080078,0.080078,0.058594,0.087891,0.066406,0.072266,0.082031,0.060547,0.080078,0.08016,0.042373,0.078125,0.072266,0.064904,0.066826,0.074219,0.042105,0.057895,0.085106,0.005859,0.0,0.083333,0.047809,0.063492,0.066406,0.066798,0.082031,0.080078,0.038674,0.070815,0.013672,0.084184,0.047009,0.061625,0.024691,0.078585,0.095703,0.058594,0.074766,0.070312,0.080078,0.0625,0.060547,0.060547,0.079592,0.066802,0.052174,0.064453,0.080078,0.070866,0.072266,0.07874,0.056641,0.07196,0.078261,0.100223,0.078035,0.086567,0.077844,0.059633,0.085799,0.076696,0.085294,0.086053,0.064453,0.072266,0.072266,0.035714,0.065744,0.065306,0.081585,0.080537,0.062284,0.066148,0.072266,0.066406,0.080078
UPI00128002D8,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010417,0.0625,0.0,0.0,0.010417,0.0,0.0,0.041667,0.041667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833,0.052083,0.0,0.0,0.0,0.020833,0.083333,0.0,0.0,0.03125,0.0,0.020833,0.020833,0.0,0.0,0.083333,0.072917,0.010417,0.791667,0.0,0.0,0.0,0.0,0.010417,0.0,0.84375,0.0,0.0,0.052083,0.041667,0.072917,0.0,0.0,0.0,0.041667,0.84375,0.84375,0.010417,0.052083,0.0,0.0,0.0,0.072917,0.0,0.0,0.520833,0.0,0.03125,0.0,0.041667,0.03125,0.010417,0.0,0.010417,0.0,0.0,0.0,0.0,0.010417,0.0,0.072917,0.0,0.0,0.0,0.0,0.0,0.520833,0.0,0.0,0.041667,0.0,0.0,0.84375,0.84375,0.43617,0.083333,0.083333,0.0,0.364583,0.354167,0.041667,0.010417,0.0,0.0,0.84375,0.0,0.09375,0.0,0.34375,0.0,0.854167,0.0,0.125,0.010417,0.875,0.010417,0.0,0.0625,0.010417,0.020833,0.0,0.0,0.0,0.072917,0.0,0.875,0.0,0.0,0.052083,0.072917,0.0,0.0,0.0,0.0,0.0,0.708333,0.0,0.0,0.0,0.0,0.072917,0.0,0.0,0.869048,0.0,0.0,0.0,0.0,0.041667,0.041667,0.0,0.020833,0.0
UPI001283D1DC,0.01992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015936,0.0,0.0,0.027888,0.0,0.0,0.031873,0.011952,0.0,0.031873,0.023904,0.015936,0.015936,0.015936,0.0,0.0,0.0,0.0,0.015936,0.0,0.015936,0.0,0.003984,0.015936,0.003984,0.035857,0.003984,0.0,0.007968,0.01992,0.0,0.015936,0.015936,0.01992,0.027888,0.027888,0.051793,0.019048,0.0,0.003984,0.633466,0.011952,0.003984,0.087649,0.0,0.629482,0.015936,0.01992,0.023904,0.023904,0.0,0.015936,0.0,0.027888,0.021739,0.0,0.0,0.015936,0.219124,0.0,0.63745,0.027888,0.015936,0.0,0.016949,0.023904,0.015936,0.015936,0.015936,0.011952,0.003984,0.015936,0.01992,0.015936,0.015936,0.015936,0.015936,0.0,0.015936,0.023904,0.0,0.015936,0.0,0.015936,0.067729,0.0,0.015936,0.0,0.027888,0.015936,0.003984,0.005263,0.021053,0.0,0.047809,0.047809,0.364583,0.0,0.015936,0.023904,0.003984,0.015936,0.015936,0.0,0.015936,0.051793,0.478088,0.008547,0.075697,0.0,0.0,0.043825,0.003984,0.82243,0.0,0.015936,0.031873,0.007968,0.003984,0.103586,0.0,0.16087,0.01992,0.015936,0.850394,0.003984,0.031873,0.01992,0.454183,0.561753,0.302789,0.557769,0.613546,0.593625,0.018349,0.605578,0.577689,0.59761,0.605578,0.027888,0.003984,0.003984,0.0,0.015936,0.167347,0.342629,0.270916,0.027888,0.155378,0.003984,0.01992,0.01992
UPI001284C7E1,0.027778,0.015873,0.015873,0.015873,0.015873,0.015873,0.015873,0.015873,0.015873,0.015873,0.015873,0.015873,0.0,0.015873,0.015873,0.043651,0.015873,0.015873,0.043651,0.027778,0.015873,0.047619,0.031746,0.0,0.0,0.0,0.015873,0.015873,0.015873,0.015873,0.0,0.015873,0.031746,0.015873,0.015873,0.0,0.019841,0.043651,0.019841,0.015873,0.02381,0.003968,0.015873,0.02381,0.0,0.003968,0.035714,0.035714,0.051587,0.0,0.015873,0.019841,0.630952,0.011905,0.019841,0.099206,0.022472,0.626984,0.0,0.027778,0.031746,0.039683,0.015873,0.0,0.015873,0.035714,0.0,0.021739,0.015873,0.031746,0.230159,0.015873,0.634921,0.035714,0.0,0.015873,0.0,0.02381,0.031746,0.0,0.031746,0.019841,0.019841,0.0,0.003968,0.0,0.0,0.0,0.0,0.015873,0.0,0.039683,0.015873,0.0,0.015873,0.0,0.051587,0.016949,0.031746,0.015873,0.035714,0.0,0.019841,0.026316,0.0,0.0,0.063492,0.063492,0.354167,0.015936,0.0,0.031746,0.019841,0.0,0.0,0.022099,0.0,0.06746,0.47619,0.017094,0.087302,0.024691,0.015873,0.027778,0.019841,0.831776,0.015873,0.0,0.043651,0.02381,0.019841,0.09127,0.015873,0.169565,0.035714,0.0,0.850394,0.019841,0.015873,0.027778,0.452381,0.559524,0.289683,0.555556,0.611111,0.59127,0.0,0.603175,0.575397,0.595238,0.603175,0.043651,0.019841,0.011905,0.011905,0.0,0.15102,0.329365,0.257937,0.035714,0.15873,0.019841,0.003968,0.003968
